,ticker,date,open,high,low,close,volume,ex-dividend,split_ratio,adj_open,adj_high,adj_low,adj_close,adj_volume
5911,BDN,2017-05-22,17.39,17.55,17.33,17.34,910267.0,0.0,1.0,17.0744049202,17.2315012277,17.0154938049,17.0253123241,910267.0
5912,BDN,2017-05-23,17.4,17.57,17.34,17.45,606766.0,0.0,1.0,17.0842234394,17.2511382662,17.0253123241,17.1333160355,606766.0
5913,BDN,2017-05-24,17.46,17.65,17.46,17.56,752745.0,0.0,1.0,17.1431345548,17.3296864199,17.1431345548,17.2413197469,752745.0
5914,BDN,2017-05-25,17.6,17.67,17.49,17.51,625266.0,0.0,1.0,17.2805938238,17.3493234583,17.1725901124,17.1922271508,625266.0
5915,BDN,2017-05-26,17.49,17.53,17.32,17.44,471402.0,0.0,1.0,17.1725901124,17.2118641893,17.0056752857,17.1234975163,471402.0
5916,BDN,2017-05-30,17.44,17.47,17.28,17.3,416347.0,0.0,1.0,17.1234975163,17.152953074,16.9664012088,16.9860382473,416347.0
5917,BDN,2017-05-31,17.3,17.45,17.25,17.43,1135141.0,0.0,1.0,16.9860382473,17.1333160355,16.9369456512,17.1136789971,1135141.0
5918,BDSI,2017-05-01,1.85,1.85,1.7,1.75,266357.0,0.0,1.0,1.85,1.85,1.7,1.75,266357.0
5919,BDSI,2017-05-02,1.95,2.0,1.7,1.7,3028600.0,0.0,1.0,1.95,2.0,1.7,1.7,3028600.0
5920,BDSI,2017-05-03,1.7,1.8,1.65,1.75,360943.0,0.0,1.0,1.7,1.8,1.65,1.75,360943.0
5921,BDSI,2017-05-04,1.8,1.85,1.7,1.8,503907.0,0.0,1.0,1.8,1.85,1.7,1.8,503907.0
5922,BDSI,2017-05-05,1.8,1.85,1.75,1.85,202440.0,0.0,1.0,1.8,1.85,1.75,1.85,202440.0
5923,BDSI,2017-05-08,1.85,1.95,1.8,1.95,461478.0,0.0,1.0,1.85,1.95,1.8,1.95,461478.0
5924,BDSI,2017-05-09,1.95,2.0,1.875,1.95,684081.0,0.0,1.0,1.95,2.0,1.875,1.95,684081.0
5925,BDSI,2017-05-10,1.95,1.95,1.84,1.85,335545.0,0.0,1.0,1.95,1.95,1.84,1.85,335545.0
5926,BDSI,2017-05-11,1.85,1.95,1.8,1.9,440054.0,0.0,1.0,1.85,1.95,1.8,1.9,440054.0
5927,BDSI,2017-05-12,1.9,1.95,1.9,1.9,848639.0,0.0,1.0,1.9,1.95,1.9,1.9,848639.0
5928,BDSI,2017-05-15,1.95,2.05,1.895,2.0,1434910.0,0.0,1.0,1.95,2.05,1.895,2.0,1434910.0
5929,BDSI,2017-05-16,2.1,2.15,1.9,1.95,1633316.0,0.0,1.0,2.1,2.15,1.9,1.95,1633316.0
5930,BDSI,2017-05-17,2.05,2.1,2.0,2.05,1382520.0,0.0,1.0,2.05,2.1,2.0,2.05,1382520.0
5931,BDSI,2017-05-18,2.1,2.35,2.05,2.3,2220753.0,0.0,1.0,2.1,2.35,2.05,2.3,2220753.0
5932,BDSI,2017-05-19,2.3,2.55,2.3,2.45,2196498.0,0.0,1.0,2.3,2.55,2.3,2.45,2196498.0
5933,BDSI,2017-05-22,2.5,2.55,2.35,2.35,866056.0,0.0,1.0,2.5,2.55,2.35,2.35,866056.0
5934,BDSI,2017-05-23,2.4,2.4,2.25,2.3,636383.0,0.0,1.0,2.4,2.4,2.25,2.3,636383.0
5935,BDSI,2017-05-24,2.3,2.35,2.2,2.2,417336.0,0.0,1.0,2.3,2.35,2.2,2.2,417336.0
5936,BDSI,2017-05-25,2.2,2.25,2.15,2.2,472555.0,0.0,1.0,2.2,2.25,2.15,2.2,472555.0
5937,BDSI,2017-05-26,2.3,2.45,2.25,2.4,1104443.0,0.0,1.0,2.3,2.45,2.25,2.4,1104443.0
5938,BDSI,2017-05-30,2.45,2.5,2.3,2.35,634824.0,0.0,1.0,2.45,2.5,2.3,2.35,634824.0
5939,BDSI,2017-05-31,2.3,2.325,2.2,2.2,546518.0,0.0,1.0,2.3,2.325,2.2,2.2,546518.0
5940,BDX,2017-05-01,186.38,187.63,184.84,186.38,2404222.0,0.0,1.0,184.999503192,186.240244575,183.470909808,184.999503192,2404222.0
5941,BDX,2017-05-02,185.52,186.38,183.01,185.28,3275860.0,0.0,1.0,184.14587312,184.999503192,181.654464423,183.907650775,3275860.0
5942,BDX,2017-05-03,184.84,185.33,182.5,183.76,2571933.0,0.0,1.0,183.470909808,183.95728043,181.148241939,182.398909253,2571933.0
5943,BDX,2017-05-04,183.65,184.86,182.78,184.86,1969477.0,0.0,1.0,182.289724011,183.49076167,181.426168008,183.49076167,1969477.0
5944,BDX,2017-05-05,184.78,186.09,184.1055,185.4,1423052.0,0.0,1.0,183.411354221,184.711651191,182.741850171,184.026761947,1423052.0
5945,BDX,2017-05-08,184.29,184.8,182.35,182.62,2460042.0,0.0,1.0,182.924983599,183.431206083,180.999352973,181.267353111,2460042.0
5946,BDX,2017-05-09,182.07,182.44,179.51,180.66,3202973.0,0.0,1.0,180.721426903,181.088686352,178.18038855,179.321870623,3202973.0
5947,BDX,2017-05-10,181.15,181.55,177.64,179.76,5000730.0,0.0,1.0,179.808241245,180.205278487,176.324239441,178.428536827,5000730.0
5948,BDX,2017-05-11,181.7,184.95,181.56,184.86,11084805.0,0.0,1.0,180.354167453,183.580095049,180.215204418,183.49076167,11084805.0
5949,BDX,2017-05-12,184.24,187.69,184.12,184.62,3125619.0,0.0,1.0,182.875353944,186.299800161,182.756242771,183.252539324,3125619.0
5950,BDX,2017-05-15,184.12,185.22,183.54,185.13,2810944.0,0.0,1.0,182.756242771,183.848095188,182.180538769,183.758761809,2810944.0
5951,BDX,2017-05-16,185.62,185.81,182.64,182.75,1863840.0,0.0,1.0,184.245132431,184.433725121,181.287204973,181.396390215,1863840.0
5952,BDX,2017-05-17,181.34,182.49,180.44,181.48,2267418.0,0.0,1.0,179.996833935,181.138316007,179.103500139,180.13579697,2267418.0
5953,BDX,2017-05-18,181.48,183.45,180.9,182.61,1575873.0,0.0,1.0,180.13579697,182.09120539,179.560092968,181.25742718,1575873.0
5954,BDX,2017-05-19,183.0,185.1,182.955,184.13,2164101.0,0.0,1.0,181.644538492,183.728984015,181.599871802,182.766168702,2164101.0
5955,BDX,2017-05-22,184.08,185.78,183.17,184.77,1791827.0,0.0,1.0,182.716539047,184.403947328,181.81327932,183.40142829,1791827.0
5956,BDX,2017-05-23,185.13,187.19,185.03,186.62,1788741.0,0.0,1.0,183.758761809,185.803503608,183.659502498,185.237725537,1788741.0
5957,BDX,2017-05-24,186.56,187.25,185.71,187.0,1465309.0,0.0,1.0,185.178169951,185.863059194,184.33446581,185.614910918,1465309.0
5958,BDX,2017-05-25,187.14,187.42,185.33,186.77,1203279.0,0.0,1.0,185.753873953,186.031800023,183.95728043,185.386614503,1203279.0
5959,BDX,2017-05-26,187.03,187.41,185.65,186.48,1247491.0,0.0,1.0,185.644688711,186.021874091,184.274910224,185.098762502,1247491.0
5960,BDX,2017-05-30,185.76,188.48,185.33,188.07,1581362.0,0.0,1.0,184.384095466,187.083948715,183.95728043,186.676985542,1581362.0
5961,BDX,2017-05-31,189.29,190.71,188.1,189.23,2318350.0,0.0,1.0,187.887949132,189.297431343,186.706763335,187.828393545,2318350.0
5962,BEAT,2017-05-01,33.0,33.95,32.7,33.75,537479.0,0.0,1.0,33.0,33.95,32.7,33.75,537479.0
5963,BEAT,2017-05-02,33.95,34.0,33.3,33.9,591799.0,0.0,1.0,33.95,34.0,33.3,33.9,591799.0
5964,BEAT,2017-05-03,33.7,33.85,32.6,33.2,492893.0,0.0,1.0,33.7,33.85,32.6,33.2,492893.0
5965,BEAT,2017-05-04,31.5,31.6,26.5,28.15,2826521.0,0.0,1.0,31.5,31.6,26.5,28.15,2826521.0
5966,BEAT,2017-05-05,28.55,28.75,27.651,28.35,787297.0,0.0,1.0,28.55,28.75,27.651,28.35,787297.0
5967,BEAT,2017-05-08,28.35,29.3,28.2863,28.75,764839.0,0.0,1.0,28.35,29.3,28.2863,28.75,764839.0
5968,BEAT,2017-05-09,28.7,29.85,28.535,29.8,716538.0,0.0,1.0,28.7,29.85,28.535,29.8,716538.0
5969,BEAT,2017-05-10,29.8,30.0,29.55,29.75,555646.0,0.0,1.0,29.8,30.0,29.55,29.75,555646.0
5970,BEAT,2017-05-11,29.55,29.95,28.955,29.4,497967.0,0.0,1.0,29.55,29.95,28.955,29.4,497967.0
5971,BEAT,2017-05-12,29.4,29.85,28.0,28.15,588525.0,0.0,1.0,29.4,29.85,28.0,28.15,588525.0
5972,BEAT,2017-05-15,28.0,28.55,27.7,28.3,560750.0,0.0,1.0,28.0,28.55,27.7,28.3,560750.0
5973,BEAT,2017-05-16,28.4,28.95,28.3,28.85,438359.0,0.0,1.0,28.4,28.95,28.3,28.85,438359.0
5974,BEAT,2017-05-17,28.5,28.75,28.0,28.0,542727.0,0.0,1.0,28.5,28.75,28.0,28.0,542727.0
5975,BEAT,2017-05-18,27.6,28.1,27.05,27.45,505698.0,0.0,1.0,27.6,28.1,27.05,27.45,505698.0
5976,BEAT,2017-05-19,27.7,28.75,27.7,28.3,372739.0,0.0,1.0,27.7,28.75,27.7,28.3,372739.0
5977,BEAT,2017-05-22,28.3,28.55,28.115,28.4,313415.0,0.0,1.0,28.3,28.55,28.115,28.4,313415.0
5978,BEAT,2017-05-23,28.35,29.0,28.1,28.85,307013.0,0.0,1.0,28.35,29.0,28.1,28.85,307013.0
5979,BEAT,2017-05-24,28.65,28.65,27.55,27.95,594029.0,0.0,1.0,28.65,28.65,27.55,27.95,594029.0
5980,BEAT,2017-05-25,28.1,28.85,27.95,28.3,421730.0,0.0,1.0,28.1,28.85,27.95,28.3,421730.0
5981,BEAT,2017-05-26,28.3,29.0,28.05,28.75,355348.0,0.0,1.0,28.3,29.0,28.05,28.75,355348.0
5982,BEAT,2017-05-30,28.6,28.8,28.2,28.75,413251.0,0.0,1.0,28.6,28.8,28.2,28.75,413251.0
5983,BEAT,2017-05-31,28.75,28.95,28.25,28.85,467791.0,0.0,1.0,28.75,28.95,28.25,28.85,467791.0
5984,BEBE,2017-05-01,3.95,3.98,3.85,3.87,17460.0,0.0,1.0,3.95,3.98,3.85,3.87,17460.0
5985,BEBE,2017-05-02,3.84,3.86,3.7744,3.81,19806.0,0.0,1.0,3.84,3.86,3.7744,3.81,19806.0
5986,BEBE,2017-05-03,3.8203,3.92,3.8203,3.9,6249.0,0.0,1.0,3.8203,3.92,3.8203,3.9,6249.0
5987,BEBE,2017-05-04,3.92,4.34,3.8599,4.27,133430.0,0.0,1.0,3.92,4.34,3.8599,4.27,133430.0
5988,BEBE,2017-05-05,4.35,4.58,4.147,4.52,150910.0,0.0,1.0,4.35,4.58,4.147,4.52,150910.0
5989,BEBE,2017-05-08,4.52,5.05,4.51,4.99,51270.0,0.0,1.0,4.52,5.05,4.51,4.99,51270.0
5990,BEBE,2017-05-09,5.04,5.64,5.03,5.25,156006.0,0.0,1.0,5.04,5.64,5.03,5.25,156006.0
5991,BEBE,2017-05-10,5.26,5.4638,5.0,5.08,23961.0,0.0,1.0,5.26,5.4638,5.0,5.08,23961.0
5992,BEBE,2017-05-11,5.26,5.26,5.0,5.11,39239.0,0.0,1.0,5.26,5.26,5.0,5.11,39239.0
5993,BEBE,2017-05-12,5.02,5.75,5.02,5.71,128288.0,0.0,1.0,5.02,5.75,5.02,5.71,128288.0
5994,BEBE,2017-05-15,5.67,5.67,5.04,5.04,31046.0,0.0,1.0,5.67,5.67,5.04,5.04,31046.0
5995,BEBE,2017-05-16,5.04,5.34,5.0101,5.25,54150.0,0.0,1.0,5.04,5.34,5.0101,5.25,54150.0
5996,BEBE,2017-05-17,3.6,4.01,3.54,3.88,1065893.0,0.0,1.0,3.6,4.01,3.54,3.88,1065893.0
5997,BEBE,2017-05-18,3.86,4.0575,3.57,3.57,294473.0,0.0,1.0,3.86,4.0575,3.57,3.57,294473.0
5998,BEBE,2017-05-19,3.66,4.07,3.66,3.98,178190.0,0.0,1.0,3.66,4.07,3.66,3.98,178190.0
5999,BEBE,2017-05-22,3.96,3.97,3.7321,3.79,36399.0,0.0,1.0,3.96,3.97,3.7321,3.79,36399.0
6000,BEBE,2017-05-23,3.88,4.81,3.88,4.67,366839.0,0.0,1.0,3.88,4.81,3.88,4.67,366839.0
6001,BEBE,2017-05-24,4.5,5.035,4.37,4.99,201619.0,0.0,1.0,4.5,5.035,4.37,4.99,201619.0
6002,BEBE,2017-05-25,5.25,5.5,4.55,5.03,129056.0,0.0,1.0,5.25,5.5,4.55,5.03,129056.0
6003,BEBE,2017-05-26,5.1,5.1,4.8512,5.04,63870.0,0.0,1.0,5.1,5.1,4.8512,5.04,63870.0
6004,BEBE,2017-05-30,4.97,5.5492,4.897,5.46,115673.0,0.0,1.0,4.97,5.5492,4.897,5.46,115673.0
6005,BEBE,2017-05-31,5.5,5.53,5.36,5.36,45812.0,0.0,1.0,5.5,5.53,5.36,5.36,45812.0
6006,BECN,2017-05-01,49.84,50.11,49.02,49.61,460467.0,0.0,1.0,49.84,50.11,49.02,49.61,460467.0
6007,BECN,2017-05-02,49.64,49.86,49.13,49.22,290389.0,0.0,1.0,49.64,49.86,49.13,49.22,290389.0
6008,BECN,2017-05-03,49.1,49.34,48.59,49.19,254587.0,0.0,1.0,49.1,49.34,48.59,49.19,254587.0
6009,BECN,2017-05-04,49.39,49.885,49.17,49.45,377968.0,0.0,1.0,49.39,49.885,49.17,49.45,377968.0
6010,BECN,2017-05-05,49.95,51.74,48.42,49.83,501698.0,0.0,1.0,49.95,51.74,48.42,49.83,501698.0
6011,BECN,2017-05-08,49.88,50.0,48.85,49.52,336647.0,0.0,1.0,49.88,50.0,48.85,49.52,336647.0
6012,BECN,2017-05-09,49.5,49.79,48.58,48.73,561086.0,0.0,1.0,49.5,49.79,48.58,48.73,561086.0
6013,BECN,2017-05-10,48.72,48.72,48.03,48.17,304854.0,0.0,1.0,48.72,48.72,48.03,48.17,304854.0
6014,BECN,2017-05-11,48.09,49.03,47.74,48.98,546761.0,0.0,1.0,48.09,49.03,47.74,48.98,546761.0
6015,BECN,2017-05-12,48.58,49.2,48.53,49.0,392360.0,0.0,1.0,48.58,49.2,48.53,49.0,392360.0
6016,BECN,2017-05-15,48.97,49.72,48.97,49.6,254987.0,0.0,1.0,48.97,49.72,48.97,49.6,254987.0
6017,BECN,2017-05-16,49.78,49.93,49.16,49.38,277952.0,0.0,1.0,49.78,49.93,49.16,49.38,277952.0
6018,BECN,2017-05-17,48.59,48.77,47.51,47.58,407084.0,0.0,1.0,48.59,48.77,47.51,47.58,407084.0
6019,BECN,2017-05-18,47.51,48.27,47.05,48.05,243828.0,0.0,1.0,47.51,48.27,47.05,48.05,243828.0
6020,BECN,2017-05-19,47.98,48.71,47.98,48.52,188195.0,0.0,1.0,47.98,48.71,47.98,48.52,188195.0
6021,BECN,2017-05-22,48.64,49.09,48.53,48.82,180526.0,0.0,1.0,48.64,49.09,48.53,48.82,180526.0
6022,BECN,2017-05-23,49.01,49.0599,48.46,48.78,184268.0,0.0,1.0,49.01,49.0599,48.46,48.78,184268.0
6023,BECN,2017-05-24,48.67,49.13,48.31,48.55,246127.0,0.0,1.0,48.67,49.13,48.31,48.55,246127.0
6024,BECN,2017-05-25,48.68,48.89,47.96,48.42,262448.0,0.0,1.0,48.68,48.89,47.96,48.42,262448.0
6025,BECN,2017-05-26,48.39,48.47,48.065,48.23,268705.0,0.0,1.0,48.39,48.47,48.065,48.23,268705.0
6026,BECN,2017-05-30,48.0,48.35,47.58,47.74,173200.0,0.0,1.0,48.0,48.35,47.58,47.74,173200.0
6027,BECN,2017-05-31,47.89,48.27,47.03,48.23,348860.0,0.0,1.0,47.89,48.27,47.03,48.23,348860.0
6028,BELFB,2017-05-01,24.4,24.4,23.6,23.85,22800.0,0.0,1.0,24.2814340849,24.2814340849,23.485321492,23.7341066773,22800.0
6029,BELFB,2017-05-02,24.9,24.9,23.0,23.25,31186.0,0.0,1.0,24.7790044555,24.7790044555,22.8882370472,23.1370222325,31186.0
6030,BELFB,2017-05-03,22.5,23.9,22.3,23.75,43995.0,0.0,1.0,22.3906666767,23.7838637143,22.1916385284,23.6345926031,43995.0
6031,BELFB,2017-05-04,23.75,23.85,22.5,22.9,32246.0,0.0,1.0,23.6345926031,23.7341066773,22.3906666767,22.7887229731,32246.0
6032,BELFB,2017-05-05,23.25,23.626,22.7,23.25,25113.0,0.0,1.0,23.1370222325,23.5111951512,22.5896948249,23.1370222325,25113.0
6033,BELFB,2017-05-08,23.617,23.85,22.75,23.15,25991.0,0.0,1.0,23.5022388846,23.7341066773,22.639451862,23.0375081584,25991.0
6034,BELFB,2017-05-09,23.3,23.4,22.825,23.3,61996.0,0.0,1.0,23.1867792696,23.2862933437,22.7140874175,23.1867792696,61996.0
6035,BELFB,2017-05-10,23.15,23.7959,23.15,23.65,15961.0,0.0,1.0,23.0375081584,23.6802695632,23.0375081584,23.535078529,15961.0
6036,BELFB,2017-05-11,23.55,23.55,22.85,23.3,24049.0,0.0,1.0,23.4355644549,23.4355644549,22.7389659361,23.1867792696,24049.0
6037,BELFB,2017-05-12,23.15,23.3,22.75,23.2,24254.0,0.0,1.0,23.0375081584,23.1867792696,22.639451862,23.0872651955,24254.0
6038,BELFB,2017-05-15,23.35,23.95,22.85,23.65,40678.0,0.0,1.0,23.2365363067,23.8336207514,22.7389659361,23.535078529,40678.0
6039,BELFB,2017-05-16,23.9,23.95,23.375,23.9,37629.0,0.0,1.0,23.7838637143,23.8336207514,23.2614148252,23.7838637143,37629.0
6040,BELFB,2017-05-17,23.5,23.708,23.35,23.5,49855.0,0.0,1.0,23.3858074178,23.592796692,23.2365363067,23.3858074178,49855.0
6041,BELFB,2017-05-18,23.7,24.15,23.05,24.05,42769.0,0.0,1.0,23.5848355661,24.0326488996,22.9379940843,23.9331348255,42769.0
6042,BELFB,2017-05-19,24.05,24.15,23.65,23.9,39788.0,0.0,1.0,23.9331348255,24.0326488996,23.535078529,23.7838637143,39788.0
6043,BELFB,2017-05-22,23.9,24.2,23.5,24.05,54488.0,0.0,1.0,23.7838637143,24.0824059367,23.3858074178,23.9331348255,54488.0
6044,BELFB,2017-05-23,24.15,24.2,23.65,24.05,67042.0,0.0,1.0,24.0326488996,24.0824059367,23.535078529,23.9331348255,67042.0
6045,BELFB,2017-05-24,24.15,24.25,23.5,23.6,25877.0,0.0,1.0,24.0326488996,24.1321629737,23.3858074178,23.485321492,25877.0
6046,BELFB,2017-05-25,23.65,23.85,23.45,23.8,33813.0,0.0,1.0,23.535078529,23.7341066773,23.3360503808,23.6843496402,33813.0
6047,BELFB,2017-05-26,23.8,23.8,23.45,23.65,41550.0,0.0,1.0,23.6843496402,23.6843496402,23.3360503808,23.535078529,41550.0
6048,BELFB,2017-05-30,23.5,23.7,23.451,23.5,14868.0,0.0,1.0,23.3858074178,23.5848355661,23.3370455215,23.3858074178,14868.0
6049,BELFB,2017-05-31,23.5,24.0,23.45,24.0,25851.0,0.0,1.0,23.3858074178,23.8833777884,23.3360503808,23.8833777884,25851.0
6050,BEN,2017-05-01,43.27,43.44,42.72,42.75,3130513.0,0.0,1.0,42.8854602561,43.053949469,42.3403480966,42.3700814871,3130513.0
6051,BEN,2017-05-02,42.7,42.81,42.37,42.65,2202655.0,0.0,1.0,42.3205258363,42.4295482682,41.9934585406,42.2709701854,2202655.0
6052,BEN,2017-05-03,42.49,42.77,42.42,42.73,1926350.0,0.0,1.0,42.1123921027,42.3899037475,42.0430141915,42.3502592268,1926350.0
6053,BEN,2017-05-04,42.68,43.06,42.165,42.46,1592590.0,0.0,1.0,42.3007035759,42.6773265225,41.7902803721,42.0826587121,1592590.0
6054,BEN,2017-05-05,42.62,42.77,42.35,42.77,1295429.0,0.0,1.0,42.2412367949,42.3899037475,41.9736362802,42.3899037475,1295429.0
6055,BEN,2017-05-08,42.79,43.04,42.59,42.98,1986796.0,0.0,1.0,42.4097260078,42.6575042621,42.2115034044,42.5980374811,1986796.0
6056,BEN,2017-05-09,42.98,43.61,42.98,43.43,2294664.0,0.0,1.0,42.5980374811,43.222438682,42.5980374811,43.0440383389,2294664.0
6057,BEN,2017-05-10,43.28,43.75,42.99,43.74,1987116.0,0.0,1.0,42.8953713863,43.3611945044,42.6079486113,43.3512833742,1987116.0
6058,BEN,2017-05-11,43.53,43.72,43.245,43.32,2097724.0,0.0,1.0,43.1431496406,43.3314611139,42.8606824307,42.935015907,2097724.0
6059,BEN,2017-05-12,43.16,43.34,42.99,43.17,1179149.0,0.0,1.0,42.7764378242,42.9548381673,42.6079486113,42.7863489544,1179149.0
6060,BEN,2017-05-15,43.36,43.655,43.26,43.58,1236684.0,0.0,1.0,42.9746604277,43.2670387678,42.8755491259,43.1927052915,1236684.0
6061,BEN,2017-05-16,43.57,43.6,43.14,43.42,1631407.0,0.0,1.0,43.1827941613,43.2125275518,42.7566155639,43.0341272087,1631407.0
6062,BEN,2017-05-17,42.74,42.96,41.85,42.05,1883226.0,0.0,1.0,42.360170357,42.5782152208,41.4780797716,41.6763023751,1883226.0
6063,BEN,2017-05-18,41.49,42.21,41.19,41.87,4857897.0,0.0,1.0,41.1212790854,41.8348804578,40.8239451802,41.497902032,4857897.0
6064,BEN,2017-05-19,41.94,42.265,41.8,42.04,2885261.0,0.0,1.0,41.5672799432,41.8893916738,41.4285241208,41.6663912449,2885261.0
6065,BEN,2017-05-22,42.24,42.43,41.83,42.12,1697091.0,0.0,1.0,41.8646138484,42.0529253216,41.4582575113,41.7456802863,1697091.0
6066,BEN,2017-05-23,41.98,42.0,41.24,41.4,2969321.0,0.0,1.0,41.6069244639,41.6267467242,40.8735008311,41.0320789139,2969321.0
6067,BEN,2017-05-24,41.57,41.65,40.855,41.35,3629817.0,0.0,1.0,41.2005681268,41.2798571682,40.4919223195,40.982523263,3629817.0
6068,BEN,2017-05-25,41.7,41.94,41.43,41.7,2258928.0,0.0,1.0,41.329412819,41.5672799432,41.0618123044,41.329412819,2258928.0
6069,BEN,2017-05-26,41.53,41.858,41.5,41.7,2092859.0,0.0,1.0,41.1609236061,41.4860086758,41.1311902156,41.329412819,2092859.0
6070,BEN,2017-05-30,41.54,41.74,41.41,41.61,2426295.0,0.0,1.0,41.1708347363,41.3690573397,41.041990044,41.2402126475,2426295.0
6071,BEN,2017-05-31,41.7,41.79,41.2,41.79,2775824.0,0.0,1.0,41.329412819,41.4186129906,40.8338563104,41.4186129906,2775824.0
6072,BERY,2017-05-01,50.07,50.44,50.05,50.15,875274.0,0.0,1.0,50.07,50.44,50.05,50.15,875274.0
6073,BERY,2017-05-02,50.1,50.35,49.91,50.16,1797373.0,0.0,1.0,50.1,50.35,49.91,50.16,1797373.0
6074,BERY,2017-05-03,51.47,55.04,51.47,54.46,4315781.0,0.0,1.0,51.47,55.04,51.47,54.46,4315781.0
6075,BERY,2017-05-04,54.63,56.43,54.52,55.71,2330986.0,0.0,1.0,54.63,56.43,54.52,55.71,2330986.0
6076,BERY,2017-05-05,55.82,56.2,55.62,55.87,1198237.0,0.0,1.0,55.82,56.2,55.62,55.87,1198237.0
6077,BERY,2017-05-08,55.72,55.96,55.0111,55.51,1191274.0,0.0,1.0,55.72,55.96,55.0111,55.51,1191274.0
6078,BERY,2017-05-09,55.51,56.125,55.25,56.1,1656480.0,0.0,1.0,55.51,56.125,55.25,56.1,1656480.0
6079,BERY,2017-05-10,56.08,56.94,56.06,56.87,1213457.0,0.0,1.0,56.08,56.94,56.06,56.87,1213457.0
6080,BERY,2017-05-11,56.67,56.81,56.26,56.44,979152.0,0.0,1.0,56.67,56.81,56.26,56.44,979152.0
6081,BERY,2017-05-12,56.36,56.66,56.06,56.18,1178573.0,0.0,1.0,56.36,56.66,56.06,56.18,1178573.0
6082,BERY,2017-05-15,55.95,56.71,55.93,56.26,916784.0,0.0,1.0,55.95,56.71,55.93,56.26,916784.0
6083,BERY,2017-05-16,56.06,56.67,55.81,56.27,878673.0,0.0,1.0,56.06,56.67,55.81,56.27,878673.0
6084,BERY,2017-05-17,55.84,56.32,55.34,55.95,984803.0,0.0,1.0,55.84,56.32,55.34,55.95,984803.0
6085,BERY,2017-05-18,55.68,56.44,55.38,56.31,1317769.0,0.0,1.0,55.68,56.44,55.38,56.31,1317769.0
6086,BERY,2017-05-19,56.23,56.49,55.77,56.09,1309204.0,0.0,1.0,56.23,56.49,55.77,56.09,1309204.0
6087,BERY,2017-05-22,56.25,56.64,56.06,56.56,1133604.0,0.0,1.0,56.25,56.64,56.06,56.56,1133604.0
6088,BERY,2017-05-23,56.91,57.24,56.34,56.39,653566.0,0.0,1.0,56.91,57.24,56.34,56.39,653566.0
6089,BERY,2017-05-24,56.56,57.055,56.025,56.99,592018.0,0.0,1.0,56.56,57.055,56.025,56.99,592018.0
6090,BERY,2017-05-25,57.0,58.22,56.92,58.11,995430.0,0.0,1.0,57.0,58.22,56.92,58.11,995430.0
6091,BERY,2017-05-26,58.03,58.65,57.55,58.6,1618078.0,0.0,1.0,58.03,58.65,57.55,58.6,1618078.0
6092,BERY,2017-05-30,58.39,58.51,57.87,57.93,746160.0,0.0,1.0,58.39,58.51,57.87,57.93,746160.0
6093,BERY,2017-05-31,57.92,58.16,57.565,57.99,702609.0,0.0,1.0,57.92,58.16,57.565,57.99,702609.0
6094,BFAM,2017-05-01,76.21,76.24,74.95,75.99,226258.0,0.0,1.0,76.21,76.24,74.95,75.99,226258.0
6095,BFAM,2017-05-02,75.86,76.97,75.86,76.39,252027.0,0.0,1.0,75.86,76.97,75.86,76.39,252027.0
6096,BFAM,2017-05-03,76.21,76.33,75.4,75.91,161058.0,0.0,1.0,76.21,76.33,75.4,75.91,161058.0
6097,BFAM,2017-05-04,76.09,76.61,75.61,76.04,246515.0,0.0,1.0,76.09,76.61,75.61,76.04,246515.0
6098,BFAM,2017-05-05,77.5,79.46,76.97,79.44,549339.0,0.0,1.0,77.5,79.46,76.97,79.44,549339.0
6099,BFAM,2017-05-08,79.17,81.23,79.03,80.04,228548.0,0.0,1.0,79.17,81.23,79.03,80.04,228548.0
6100,BFAM,2017-05-09,79.77,80.95,79.77,80.76,211147.0,0.0,1.0,79.77,80.95,79.77,80.76,211147.0
6101,BFAM,2017-05-10,80.87,81.0,80.13,80.61,242726.0,0.0,1.0,80.87,81.0,80.13,80.61,242726.0
6102,BFAM,2017-05-11,78.989,79.07,78.0,78.65,1613993.0,0.0,1.0,78.989,79.07,78.0,78.65,1613993.0
6103,BFAM,2017-05-12,77.97,78.85,77.6,78.19,411077.0,0.0,1.0,77.97,78.85,77.6,78.19,411077.0
6104,BFAM,2017-05-15,78.01,79.14,78.01,78.56,265551.0,0.0,1.0,78.01,79.14,78.01,78.56,265551.0
6105,BFAM,2017-05-16,78.73,78.8219,77.36,77.61,446784.0,0.0,1.0,78.73,78.8219,77.36,77.61,446784.0
6106,BFAM,2017-05-17,77.05,77.46,76.08,76.38,525719.0,0.0,1.0,77.05,77.46,76.08,76.38,525719.0
6107,BFAM,2017-05-18,76.37,77.25,76.33,76.76,257910.0,0.0,1.0,76.37,77.25,76.33,76.76,257910.0
6108,BFAM,2017-05-19,76.95,76.95,76.205,76.23,533704.0,0.0,1.0,76.95,76.95,76.205,76.23,533704.0
6109,BFAM,2017-05-22,76.31,76.88,75.941,76.8,312176.0,0.0,1.0,76.31,76.88,75.941,76.8,312176.0
6110,BFAM,2017-05-23,77.31,77.31,75.905,76.01,395652.0,0.0,1.0,77.31,77.31,75.905,76.01,395652.0
6111,BFAM,2017-05-24,76.0,76.99,76.0,76.46,207274.0,0.0,1.0,76.0,76.99,76.0,76.46,207274.0
